,590DV,590DW,590ED1,590ED2,590ELO,590ET,590GE,590GEO,590GHG,590GLO,590IK,590ISO,590MD,590OH,590PBO,590PC,590PP,590PR,590PR2,590QM,590SOS,590SPO,590TX,591AMO,594JLW,591,502B,502C,504A,504AO,504AO2,505A,505AO,507A,507AO,507AO2,508AO,508AO2,515A,515AO,516A,516AO,518AO,525AO,527AO,528A,530C,530I,530MAO,531AO,532A,532AO,539A,539AO,540A,542A,542B,543A,543B,543C,545AO,547AO,548A,559A,560AO,561A,561AO,561B,562AO,567AO,568AO,580AO,581AO,582AO,583A,586A,586AO,587A,590AT,590BAO,590BBO,590CA,590CRO,590DHO,590DI,590DT,PR438-442,17-18,501AL1,202AD1,202AD2,202AD3,202AD4,202AD5,202AD6,202AE1,390CC,390RGI,390W1A,390W1B,404AG,404AO,404AU,409AG,409AO,409AO2,409AU,418AG,418AO,418AU,445AG,445AO,445AU,451A,451AO,452AG,452AO,452AU,452BG,452BU,457IDG,457IDU,458AO,461AG,461AO,461AU,462G4,462UG3,483A,490DB,490DBO,490GHU,490GI,490ITG,490ITU,490SMG,490SMU,490TEO,501A,501AO,501AO2,501B,502A,502AO,502AO2,502AO3,CourseID
0,1.0,0.1452621966600418,0.07488558441400528,0.07475528120994568,0.15727011859416962,0.22900499403476715,0.10456784814596176,0.10456455498933792,0.13297151029109955,0.12094076722860336,0.15146350860595703,0.11359348148107529,0.10413692146539688,0.09077460318803787,0.12099437415599823,0.13484477996826172,0.09129444509744644,0.13897785544395447,0.04856729507446289,0.048019543290138245,0.199532613158226,0.24955064058303833,0.13942232728004456,0.02500525675714016,0.16179703176021576,0.02500525675714016,0.028772152960300446,0.028772152960300446,0.00772474892437458,0.00772474892437458,0.00772474892437458,0.007411609403789043,0.007411609403789043,0.007165209855884314,0.007165209855884314,0.007165209855884314,0.009500051848590374,0.009500051848590374,0.019845066592097282,0.019845066592097282,0.019319841638207436,0.019319841638207436,0.013673732988536358,0.011110251769423485,0.03209322690963745,0.0068327453918755054,0.04283018410205841,0.04056006297469139,0.035539500415325165,0.06802041828632355,0.12395057082176208,0.12461014837026596,0.025741055607795715,0.025741055607795715,0.04601415619254112,0.07965054363012314,0.07965054363012314,0.011575853452086449,0.011575853452086449,0.011575853452086449,0.0448555164039135,0.02259664051234722,0.04796389490365982,0.02305520698428154,0.029222475364804268,0.01725786365568638,0.01725786365568638,0.01725786365568638,0.012724479660391808,0.009734702296555042,0.03279569745063782,0.010131104849278927,0.015507099218666553,0.008650718256831169,0.008195970207452774,0.012282528914511204,0.012282528914511204,0.015760991722345352,0.08021774888038635,0.2188444882631302,0.16109882295131683,0.0807807669043541,0.0844368264079094,0.09864018112421036,0.3227022588253021,0.16535580158233643,0.0,0.0,0.005956688895821571,0.006276009604334831,0.006276009604334831,0.006276009604334831,0.006276009604334831,0.006276009604334831,0.006276009604334831,0.006276009604334831,0.015785174444317818,0.01845715567469597,0.025778034701943398,0.025778034701943398,0.008420082740485668,0.011328487657010555,0.009031623601913452,0.024755794554948807,0.027109062299132347,0.024755794554948807,0.024755794554948807,4.2337960621807724e-05,0.026492493227124214,0.025787577033042908,0.007994329556822777,0.007994329556822777,0.007994329556822777,0.0397009551525116,0.0397009551525116,0.04585455358028412,0.04554588347673416,0.04574286937713623,0.04585455358028412,0.04574286937713623,0.04554588347673416,0.12788838148117065,0.033296164125204086,0.05185927823185921,0.05185927823185921,0.05185927823185921,0.02077293023467064,0.02077293023467064,0.003558766096830368,0.09185536205768585,0.14132872223854065,0.09581678360700607,0.11407723277807236,0.11407723277807236,0.068333700299263,0.08415880799293518,0.08415880799293518,0.15193456411361694,0.02727869339287281,0.036173440515995026,0.036173440515995026,0.02727869339287281,0.028772152960300446,0.028772152960300446,0.028772152960300446,0.028772152960300446,590DV
1,0.1452621966600418,1.000000238418579,0.08466701209545135,0.08451969921588898,0.14845846593379974,0.22618120908737183,0.11340831965208054,0.11340498924255371,0.12264365702867508,0.1179625391960144,0.2558581531047821,0.13107746839523315,0.1072888970375061,0.08541664481163025,0.10190106928348541,0.11754324287176132,0.12067942321300507,0.13579042255878448,0.04411523416638374,0.04709835350513458,0.19499292969703674,0.24188661575317383,0.11003946512937546,0.024467358365654945,0.17678014934062958,0.024467358365654945,0.011188835836946964,0.011188835836946964,0.010672712698578835,0.010672712698578835,0.010672712698578835,0.03175660967826843,0.03175660967826843,0.005236049182713032,0.005236049182713032,0.005236049182713032,0.01889624632894993,0.01889624632894993,0.028403086587786674,0.028403086587786674,0.031784918159246445,0.031784918159246445,0.009682741016149521,0.008563242852687836,0.03754577040672302,0.03837403282523155,0.04440059885382652,0.023104216903448105,0.030576199293136597,0.048361655324697495,0.06290842592716217,0.06454423069953918,0.01877959445118904,0.01877959445118904,0.10598161816596985,0.018043294548988342,0.018043294548988342,0.0437193289399147,0.0437193289399147,0.0437193289399147,0.01931835152208805,0.02067607082426548,0.056347835808992386,0.012310529127717018,0.03455404192209244,0.02015974186360836,0.02015974186360836,0.02015974186360836,0.017138922587037086,0.0574665367603302,0.011431579478085041,0.015051285736262798,0.009145364165306091,0.00828862190246582,0.00846011657267809,0.02771880105137825,0.02771880105137825,0.007267915178090334,0.07255207002162933,0.16822844743728638,0.15086883306503296,0.07904519140720367,0.07640578597784042,0.1424928456544876,0.31554946303367615,0.1281915158033371,0.0,0.0,0.0030150492675602436,0.006342967040836811,0.006342967040836811,0.006342967040836811,0.006342967040836811,0.006342967040836811,0.006342967040836811,0.006342967040836811,0.016141824424266815,0.03444356471300125,0.02771933004260063,0.02771933004260063,0.006665040738880634,0.009894141927361488,0.006840021815150976,0.008100226521492004,0.011248474009335041,0.008100226521492004,0.008100226521492004,4.285973045625724e-05,0.014170577749609947,0.0137792294844985,0.008516157045960426,0.008516157045960426,0.008516157045960426,0.03914644196629524,0.03914644196629524,0.05212041735649109,0.05190461501479149,0.05233031511306763,0.05212041735649109,0.05233031511306763,0.05190461501479149,0.03271787241101265,0.019047580659389496,0.06861956417560577,0.06861956417560577,0.06861956417560577,0.01347316987812519,0.01347316987812519,0.003596747759729624,0.09488917887210846,0.13053029775619507,0.0829845741391182,0.12114641070365906,0.12114641070365906,0.0707617923617363,0.07551096379756927,0.07551096379756927,0.12498720735311508,0.013539541512727737,0.014875421300530434,0.014875421300530434,0.013539541512727737,0.011188835836946964,0.011188835836946964,0.011188835836946964,0.011188835836946964,590DW
2,0.07488558441400528,0.08466701209545135,0.9999995827674866,0.9853370189666748,0.09493884444236755,0.13330502808094025,0.1021689772605896,0.10216651856899261,0.09541453421115875,0.08231499046087265,0.11839914321899414,0.11084598302841187,0.0766223669052124,0.08745702356100082,0.12588435411453247,0.09728269279003143,0.15826790034770966,0.09784471243619919,0.08768508583307266,0.041581686586141586,0.11378037184476852,0.1504942625761032,0.09802675992250443,0.01980552077293396,0.14853894710540771,0.01980552077293396,0.027865296229720116,0.027865296229720116,0.00864678155630827,0.00864678155630827,0.00864678155630827,0.03655051812529564,0.03655051812529564,0.01088824961334467,0.01088824961334467,0.01088824961334467,0.008788405917584896,0.008788405917584896,0.025057096034288406,0.025057096034288406,0.049827542155981064,0.049827542155981064,0.023294009268283844,0.014916191808879375,0.05991990491747856,0.007826565764844418,0.04613904654979706,0.027295785024762154,0.03324655815958977,0.009888186119496822,0.03625461459159851,0.03797279670834541,0.04780316352844238,0.04780316352844238,0.04101324826478958,0.016231795772910118,0.016231795772910118,0.03491190820932388,0.03491190820932388,0.03491190820932388,0.025054926052689552,0.026014287024736404,0.0483340360224247,0.02897488698363304,0.05580860376358032,0.027016431093215942,0.027016431093215942,0.027016431093215942,0.008999238722026348,0.006985923275351524,0.019041597843170166,0.027193190529942513,0.016114629805088043,0.013997118920087814,0.009257192723453045,0.013132784515619278,0.013132784515619278,0.029105711728334427,0.05974423140287399,0.09031899273395538,0.10914498567581177,0.10623347014188766,0.05753730237483978,0.10548607259988785,0.19633005559444427,0.08560654520988464,0.0,0.0,0.014938447624444962,0.00618109293282032,0.00618109293282032,0.00618109293282032,0.00618109293282032,0.00618109293282032,0.00618109293282032,0.00618109293282032,0.037776146084070206,0.07936282455921173,0.03230219706892967,0.03230219706892967,0.015578286722302437,0.014303728938102722,0.015473805367946625,0.03648720309138298,0.033945292234420776,0.03648720309138298,0.03648720309138298,0.006410643458366394,0.013434691354632378,0.01662410981953144,0.021946100518107414,0.021946100518107414,0.021946100518107414,0.09311190247535706,0.09311190247535706,0.02245740219950676,0.022192619740962982,0.022340383380651474,0.02245740219950676,0.022340383380651474,0.022192619740962982,0.05387822538614273,0.02929411269724369,0.03632431477308273,0.03632431477308273,0.03632431477308273,0.034693844616413116,0.034693844616413116,0.003503137733787298,0.06409125030040741,0.08132999390363693,0.06928881257772446,0.05674435570836067,0.05674435570836067,0.09338728338479996,0.050768621265888214,0.050768621265888214,0.06117048114538193,0.03645383194088936,0.03494229167699814,0.03494229167699814,0.03645383194088936,0.027865296229720116,0.027865296229720116,0.027865296229720116,0.027865296229720116,590ED1
3,0.07475528120994568,0.08451969921588898,0.9853370189666748,1.000000238418579,0.09477365016937256,0.13307307660579681,0.1019911915063858,0.10198875516653061,0.09524849057197571,0.08217175304889679,0.1181931346654892,0.11065312474966049,0.07648903876543045,0.09587937593460083,0.12103509157896042,0.09711344540119171,0.15384802222251892,0.09767443686723709,0.08753252029418945,0.04150933399796486,0.11358238011598587,0.1502324342727661,0.09785620123147964,0.019771059975028038,0.14828050136566162,0.019771059975028038,0.027816811576485634,0.027816811576485634,0.008631736971437931,0.008631736971437931,0.008631736971437931,0.0364869199693203,0.0364869199693203,0.010869303718209267,0.010869303718209267,0.010869303718209267,0.008773112669587135,0.008773112669587135,0.025013495236635208,0.025013495236635208,0.04974083974957466,0.04974083974957466,0.02325347624719143,0.014890238642692566,0.059815652668476105,0.00781294796615839,0.046058766543865204,0.027248289436101913,0.03318870812654495,0.009870979934930801,0.03619153052568436,0.037906721234321594,0.047719988971948624,0.047719988971948624,0.04094189032912254,0.016203556209802628,0.016203556209802628,0.03485116362571716,0.03485116362571716,0.03485116362571716,0.025011328980326653,0.025969022884964943,0.04824993014335632,0.028924468904733658,0.055711496621370316,0.021062985062599182,0.021062985062599182,0.021062985062599182,0.008983578532934189,0.006973767653107643,0.019008468836545944,0.0271458737552166,0.01608659140765667,0.013972763903439045,0.00924108549952507,0.013109933584928513,0.013109933584928513,0.02141682803630829,0.05964028090238571,0.09016183763742447,0.10895505547523499,0.10604862123727798,0.05743718892335892,0.10530252754688263,0.19598840177059174,0.08545759320259094,0.0,0.0,0.014912455342710018,0.006170338019728661,0.006170338019728661,0.006170338019728661,0.006170338019728661,0.006170338019728661,0.006170338019728661,0.006170338019728661,0.037710413336753845,0.07922473549842834,0.03224598616361618,0.03224598616361618,0.015551180578768253,0.014278840273618698,0.015446879900991917,0.03642371669411659,0.03388623148202896,0.03642371669411659,0.03642371669411659,0.006399488542228937,0.01341131329536438,0.016595184803009033,0.02190791629254818,0.02190791629254818,0.02190791629254818,0.09294988960027695,0.09294988960027695,0.02241833135485649,0.022154003381729126,0.022301513701677322,0.02241833135485649,0.022301513701677322,0.022154003381729126,0.053784482181072235,0.029243139550089836,0.03626110777258873,0.03626110777258873,0.03626110777258873,0.03463347628712654,0.03463347628712654,0.0034970424603670835,0.06397973746061325,0.08118848502635956,0.06916823983192444,0.05664563179016113,0.05664563179016113,0.09322477877140045,0.05068029463291168,0.05068029463291168,0.06106404960155487,0.03639040142297745,0.03488149493932724,0.03488149493932724,0.03639040142297745,0.027816811576485634,0.027816811576485634,0.027816811576485634,0.027816811576485634,590ED2
4,0.15727011859416962,0.14845846593379974,0.09493884444236755,0.09477365016937256,1.0,0.2912965416908264,0.1730729341506958,0.17306926846504211,0.19337181746959686,0.15981195867061615,0.1992179900407791,0.1786171942949295,0.12246482819318771,0.1180720403790474,0.15520404279232025,0.15016010403633118,0.13017046451568604,0.1558123528957367,0.021930435672402382,0.026103658601641655,0.26092448830604553,0.3351146876811981,0.16419313848018646,0.048446379601955414,0.2231900691986084,0.048446379601955414,0.04573909193277359,0.04573909193277359,0.13418960571289062,0.13418960571289062,0.13418960571289062,0.08077111095190048,0.08077111095190048,0.04168306291103363,0.04168306291103363,0.04168306291103363,0.013778682798147202,0.013778682798147202,0.04306964948773384,0.04306964948773384,0.06568897515535355,0.06568897515535355,0.023634303361177444,0.04383428022265434,0.02592950128018856,0.01811646856367588,0.046934112906455994,0.02854413539171219,0.06241270899772644,0.016495859250426292,0.029757756739854813,0.030748490244150162,0.011309043504297733,0.011309043504297733,0.043574828654527664,0.08918216079473495,0.08918216079473495,0.046102628111839294,0.046102628111839294,0.046102628111839294,0.02529323846101761,0.04634353891015053,0.07926223427057266,0.00967714749276638,0.036924056708812714,0.041544802486896515,0.041544802486896515,0.041544802486896515,0.023889834061264992,0.038382384926080704,0.03758876770734787,0.03396887704730034,0.022726159542798996,0.011001618579030037,0.009314117953181267,0.02173350192606449,0.02173350192606449,0.018652327358722687,0.1064048781991005,0.17306819558143616,0.21034564077854156,0.12580634653568268,0.10733675211668015,0.1314667910337448,0.43724745512008667,0.13510899245738983,0.0,0.0,0.006070849485695362,0.008167163468897343,0.008167163468897343,0.008167163468897343,0.008167163468897343,0.008167163468897343,0.008167163468897343,0.008167163468897343,0.07399699836969376,0.030233118683099747,0.041993867605924606,0.041993867605924606,0.07400545477867126,0.0798407718539238,0.07133887708187103,0.04060376062989235,0.05459289252758026,0.04060376062989235,0.04060376062989235,0.0019619548693299294,0.03708045184612274,0.036462195217609406,0.09879172593355179,0.09879172593355179,0.09879172593355179,0.04893114045262337,0.04893114045262337,0.06544896960258484,0.06514762341976166,0.05377049371600151,0.06544896960258484,0.05377049371600151,0.06514762341976166,0.03851959481835365,0.1508544534444809,0.05031689628958702,0.05031689628958702,0.05031689628958702,0.03797566518187523,0.03797566518187523,0.004630021285265684,0.10894684493541718,0.16434961557388306,0.12786048650741577,0.09309133887290955,0.09309133887290955,0.08200167119503021,0.10464172810316086,0.10464172810316086,0.17176276445388794,0.03303113952279091,0.03298313915729523,0.03298313915729523,0.03303113952279091,0.04573909193277359,0.04573909193277359,0.04573909193277359,0.04573909193277359,590ELO
5,0.22900499403476715,0.22618120908737183,0.13330502808094025,0.13307307660579681,0.2912965416908264,0.9999998211860657,0.21955141425132751,0.2195456624031067,0.24701666831970215,0.21615569293498993,0.3294752836227417,0.2227017730474472,0.13556572794914246,0.1797706037759781,0.1799965798854828,0.1991797387599945,0.1798325628042221,0.21763110160827637,0.0318351574242115,0.03301742300391197,0.36931905150413513,0.4826706051826477,0.22359217703342438,0.03998853266239166,0.312718003988266,0.03998853266239166,0.15635399520397186,0.15635399520397186,0.016543835401535034,0.016543835401535034,0.016543835401535034,0.07733476161956787,0.07733476161956787,0.036734748631715775,0.036734748631715775,0.036734748631715775,0.04233893007040024,0.04233893007040024,0.08126400411128998,0.08126400411128998,0.029093099758028984,0.029093099758028984,0.048384882509708405,0.03596959635615349,0.024191193282604218,0.02145376428961754,0.049504898488521576,0.03856669366359711,0.06409842520952225,0.08694738894701004,0.061264146119356155,0.06158378720283508,0.051837529987096786,0.051837529987096786,0.051686953753232956,0.04888934642076492,0.04888934642076492,0.04939426854252815,0.04939426854252815,0.04939426854252815,0.08647453039884567,0.05358663946390152,0.09443067759275436,0.03217928484082222,0.0427277609705925,0.0744575560092926,0.0744575560092926,0.0744575560092926,0.06979581713676453,0.023080604150891304,0.03417810797691345,0.02752508968114853,0.0894864946603775,0.0422406829893589,0.014422744512557983,0.03004256635904312,0.03004256635904312,0.016684504225850105,0.14052905142307281,0.2698688507080078,0.289349764585495,0.15176694095134735,0.15704123675823212,0.23536564409732819,0.6238425374031067,0.28102046251296997,0.0,0.0,0.004615796729922295,0.012464480474591255,0.012464480474591255,0.012464480474591255,0.012464480474591255,0.012464480474591255,0.012464480474591255,0.012464480474591255,0.02415892854332924,0.03649019077420235,0.060633584856987,0.060633584856987,0.04003022611141205,0.04819084703922272,0.03890080377459526,0.009357873350381851,0.016996964812278748,0.009357873350381851,0.009357873350381851,0.00010809562809299678,0.009415763430297375,0.009556622244417667,0.03736048936843872,0.03736048936843872,0.03736048936843872,0.05660082399845123,0.05660082399845123,0.08046708256006241,0.07968565076589584,0.08065582066774368,0.08046708256006241,0.08065582066774368,0.07968565076589584,0.04562829062342644,0.06428906321525574,0.07961777597665787,0.07961777597665787,0.07961777597665787,0.13922519981861115,0.13922519981861115,0.0070661455392837524,0.15116536617279053,0.2532384395599365,0.165713369846344,0.14697937667369843,0.14697937667369843,0.11133348941802979,0.1551872044801712,0.1551872044801712,0.18167980015277863,0.04179053008556366,0.05616975948214531,0.05616975948214531,0.04179053008556366,0.15635399520397186,0.15635399520397186,0.15635399520397186,0.15635399520397186,590ET
6,0.10456784814596176,0.11340831965208054,0.1021689772605896,0.1019911915063858,0.1730729341506958,0.21955141425132751,0.9999994039535522,0.9658849835395813,0.13858267664909363,0.1105991080403328,0.1719897985458374,0.15260541439056396,0.06636977940797806,0.1309448927640915,0.14725656807422638,0.13585995137691498,0.13970763981342316,0.11558854579925537,0.028041478246450424,0.024118702858686447,0.16570009291172028,0.21906398236751556,0.1198103055357933,0.031248562037944794,0.15177376568317413,0.031248562037944794,0.03591388463973999,0.03591388463973999,0.08114568144083023,0.08114568144083023,0.08114568144083023,0.038772594183683395,0.038772594183683395,0.026753131300210953,0.026753131300210953,0.026753131300210953,0.022672580555081367,0.022672580555081367,0.05060313642024994,0.05060313642024994,0.0680546760559082,0.0680546760559082,0.0487409308552742,0.048047613352537155,0.0896393433213234,0.012149508111178875,0.10868195444345474,0.04057946056127548,0.0717649832367897,0.027234919369220734,0.03543940186500549,0.03690734878182411,0.07716131210327148,0.07716131210327148,0.07987470924854279,0.02792159840464592,0.02792159840464592,0.04555278271436691,0.04555278271436691,0.04555278271436691,0.029519647359848022,0.0423913449048996,0.10513858497142792,0.01405987236648798,0.10400962829589844,0.04219847172498703,0.04219847172498703,0.04219847172498703,0.025598647072911263,0.061572883278131485,0.04499044641852379,0.026299862191081047,0.03338761255145073,0.019694996997714043,0.047814153134822845,0.040279533714056015,0.040279533714056015,0.019370654597878456,0.09438534826040268,0.13069134950637817,0.18110337853431702,0.1329091489315033,0.0962299183011055,0.1625567525625229,0.28545957803726196,0.13141639530658722,0.0,0.0,0.0028879414312541485,0.008287280797958374,0.008287280797958374,0.008287280797958374,0.008287280797958374,0.008287280797958374,0.008287280797958374,0.008287280797958374,0.027079351246356964,0.039611149579286575,0.05523034185171127,0.05523034185171127,0.05351691320538521,0.057266607880592346,0.054819367825984955,0.05269911512732506,0.050190940499305725,0.05269911512732506,0.05269911512732506,0.009822719730436802,0.04329928010702133,0.04635722562670708,0.06341619044542313,0.06341619044542313,0.06341619044542313,0.07588484138250351,0.07588484138250351,0.06602358818054199,0.06541423499584198,0.05886995792388916,0.06602358818054199,0.05886995792388916,0.06541423499584198,0.05946753919124603,0.05189367011189461,0.06599919497966766,0.06599919497966766,0.06599919497966766,0.020557120442390442,0.020557120442390442,0.004697517957538366,0.10465662181377411,0.1301010400056839,0.1086973026394844,0.09000545740127563,0.09000545740127563,0.0814979076385498,0.08724834769964218,0.08724834769964218,0.10975907742977142,0.041117310523986816,0.03896563500165939,0.03896563500165939,0.041117310523986816,0.03591388463973999,0.03591388463973999,0.03591388463973999,0.03591388463973999,590GE
7,0.10456455498933792,0.11340498924255371,0.10216651856899261,0.10198875516653061,0.17306926846504211,0.2195456624031067,0.9658849835395813,0.9999997019767761,0.1385791152715683,0.1105952113866806,0.1719851940870285,0.15260306000709534,0.06636697798967361,0.13094216585159302,0.1472533494234085,0.13585717976093292,0.13970479369163513,0.11558356881141663,0.028039928525686264,0.02411670982837677,0.1656951755285263,0.21905766427516937,0.11980725079774857,0.03124494105577469,0.15176916122436523,0.03124494105577469,0.03590990602970123,0.03590990602970123,0.08114300668239594,0.08114300668239594,0.08114300668239594,0.038770075887441635,0.038770075887441635,0.026749243959784508,0.026749243959784508,0.026749243959784508,0.022670241072773933,0.022670241072773933,0.05060071125626564,0.05060071125626564,0.06805264949798584,0.06805264949798584,0.048738643527030945,0.0480460599064827,0.08963833004236221,0.012148132547736168,0.10867911577224731,0.04057720676064491,0.07176090776920319,0.02723371610045433,0.03543679043650627,0.03690512105822563,0.0771593302488327,0.0771593302488327,0.07987166941165924,0.027918420732021332,0.027918420732021332,0.04554960876703262,0.04554960876703262,0.04554960876703262,0.02951701730489731,0.04238968342542648,0.10513582825660706,0.014057846739888191,0.10400696843862534,0.04219529405236244,0.04219529405236244,0.04219529405236244,0.025597291067242622,0.06157135218381882,0.044987212866544724,0.026298491284251213,0.03338504582643509,0.019693106412887573,0.047812581062316895,0.04027750343084335,0.04027750343084335,0.019368326291441917,0.094383604824543,0.1306866705417633,0.18109896779060364,0.13290686905384064,0.09622757136821747,0.16255438327789307,0.28545236587524414,0.1314135044813156,0.0,0.0,0.002887953072786331,0.008286122232675552,0.008286122232675552,0.008286122232675552,0.008286122232675552,0.008286122232675552,0.008286122232675552,0.008286122232675552,0.027078231796622276,0.03961028903722763,0.05522894859313965,0.05522894859313965,0.05351509153842926,0.05726422369480133,0.054816655814647675,0.05269622802734375,0.05018805339932442,0.05269622802734375,0.05269622802734375,0.00982158537954092,0.04329676926136017,0.046354349702596664,0.0634140595793724,0.0634140595793724,0.0634140595793724,0.07588230818510056,0.07588230818510056,0.06601883471012115,0.06540997326374054,0.05886568874120712,0.06601883471012115,0.05886568874120712,0.06540997326374054,0.059465065598487854,0.051890432834625244,0.06599638611078262,0.06599638611078262,0.06599638611078262,0.02055460400879383,0.02055460400879383,0.004696188494563103,0.10465295612812042,0.13009564578533173,0.10869315266609192,0.09000156074762344,0.09000156074762344,0.08149508386850357,0.08724462240934372,0.08724462240934372,0.10975436866283417,0.04111301898956299,0.03896085545420647,0.03896085545420647,0.04111301898956299,0.03590990602970123,0.03590990602970123,0.03590990602970123,0.03590990602970123,590GEO
8,0.13297151029109955,0.12264365702867508,0.09541453421115875,0.09524849057197571,0.19337181746959686,0.24701666831970215,0.13858267664909363,0.1385791152715683,0.9999999403953552,0.2590027153491974,0.17680826783180237,0.12234701216220856,0.09132756292819977,0.095282644033432,0.1402793675661087,0.13165539503097534,0.10672323405742645,0.12044290453195572,0.010259583592414856,0.012425480410456657,0.20728610455989838,0.28231874108314514,0.13309034705162048,0.025668006390333176,0.18086887896060944,0.025668006390333176,0.06579433381557465,0.06579433381557465,0.01016160286962986,0.01016160286962986,0.01016160286962986,0.006734458729624748,0.006734458729624748,0.006407645530998707,0.006407645530998707,0.006407645530998707,0.019988205283880234,0.019988205283880234,0.04034033417701721,0.04034033417701721,0.04667390510439873,0.04667390510439873,0.060004591941833496,0.09048543870449066,0.04198179394006729,0.012349773198366165,0.038162197917699814,0.03320227563381195,0.03551679477095604,0.02383308857679367,0.03704708069562912,0.03795740753412247,0.008408799767494202,0.008408799767494202,0.04592727869749069,0.03316240385174751,0.03316240385174751,0.015376959927380085,0.015376959927380085,0.015376959927380085,0.05797262489795685,0.048011958599090576,0.0679456889629364,0.003738731611520052,0.02354389987885952,0.032243769615888596,0.032243769615888596,0.032243769615888596,0.033198654651641846,0.06599250435829163,0.02240240015089512,0.020526858046650887,0.024346671998500824,0.008409712463617325,0.009951518848538399,0.03247099369764328,0.03247099369764328,0.007181914057582617,0.10450351238250732,0.15445269644260406,0.17201857268810272,0.13623535633087158,0.09653008729219437,0.13875555992126465,0.35877326130867004,0.11698206514120102,0.0,0.0,0.010404414497315884,0.006975287571549416,0.006975287571549416,0.006975287571549416,0.006975287571549416,0.006975287571549416,0.006975287571549416,0.006975287571549416,0.03316988795995712,0.038652338087558746,0.02089610882103443,0.02089610882103443,0.021247627213597298,0.017831139266490936,0.020630881190299988,0.016946695744991302,0.011786193586885929,0.016946695744991302,0.016946695744991302,0.015274981036782265,0.009109677746891975,0.015961896628141403,0.020421909168362617,0.020421909168362617,0.020421909168362617,0.039663348346948624,0.039663348346948624,0.03439772501587868,0.03377092629671097,0.034388989210128784,0.03439772501587868,0.034388989210128784,0.03377092629671097,0.06944988667964935,0.01816396415233612,0.06373931467533112,0.06373931467533112,0.06373931467533112,0.041905321180820465,0.041905321180820465,0.003955308347940445,0.09174332022666931,0.14357560873031616,0.8270083665847778,0.09388940781354904,0.09388940781354904,0.12884019315242767,0.14357835054397583,0.14357835054397583,0.09353902190923691,0.04833472892642021,0.05726233124732971,0.05726233124732971,0.04833472892642021,0.06579433381557465,0.06579433381557465,0.06579433381557465,0.06579433381557465,590GHG
9,0.12094076722860336,0.1179625391960144,0.08231499046087265,0.08217175304889679,0.15981195867061615,0.21615569293498993,0.1105991080403328,0.1105952113866806,0.2590027153491974,0.9999999403953552,0.1423850804567337,0.10960504412651062,0.094014972448349,0.09695962071418762,0.12863509356975555,0.16092559695243835,0.08560888469219208,0.11958522349596024,0.037232596427202225,0.02161608263850212,0.19797398149967194,0.3563261926174164,0.15230444073677063,0.039494410157203674,0.1658255010843277,0.039494410157203674,0.07116701453924179,0.07116701453924179,0.029327265918254852,0.029327265918254852,0.029327265918254852,0.007264638319611549,0.007264638319611549,0.012476391158998013,0.012476391158998013,0.012476391158998013,0.010729112662374973,0.010729112662374973,0.057600170373916626,0.057600170373916626,0.030160721391439438,0.030160721391439438,0.07142464816570282,0.04131494462490082,0.04065680503845215,0.012859659269452095,0.0638979971408844,0.04868493601679802,0.04938711225986481,0.06907369941473007,0.05937100946903229,0.06002649664878845,0.042657479643821716,0.042657479643821716,0.02058306895196438,0.027438774704933167,0.027438774704933167,0.044030480086803436,0.044030480086803436,0.044030480086803436,0.03427491337060928,0.03461359813809395,0.08384303748607635,0.010367311537265778,0.031976424157619476,0.030438901856541634,0.030438901856541634,0.030438901856541634,0.015387918800115585,0.031582169234752655,0.0373723991215229,0.01531226560473442,0.061578087508678436,0.035220541059970856,0.00785853061825037,0.008333079516887665,0.008333079516887665,0.07894515246152878,0.07879982888698578,0.14027221500873566,0.16103871166706085,0.16326430439949036,0.11537795513868332,0.1036439910531044,0.334513396024704,0.10672270506620407,0.0,0.0,0.003173239529132843,0.006740962155163288,0.006740962155163288,0.006740962155163288,0.006740962155163288,0.006740962155163288,0.006740962155163288,0.006740962155163288,0.030812054872512817,0.027309048920869827,0.028470415621995926,0.028470415621995926,0.03390853479504585,0.037032730877399445,0.03294539824128151,0.009495029225945473,0.011772853322327137,0.009495029225945473,0.009495029225945473,6.139383185654879e-05,0.017889179289340973,0.01797371730208397,0.04373840615153313,0.04373840615153313,0.04373840615153313,0.023082681000232697,0.023082681000232697,0.032032184302806854,0.030267411842942238,0.03201402723789215,0.032032184302806854,0.03201402723789215,0.030267411842942238,0.031002474948763847,0.029411353170871735,0.029226720333099365,0.029226720333099365,0.029226720333099365,0.011400334537029266,0.011400334537029266,0.0038232412189245224,0.09897352755069733,0.1656123846769333,0.22149311006069183,0.09113351255655289,0.09113351255655289,0.06675571948289871,0.11870025098323822,0.11870025098323822,0.11960967630147934,0.047978922724723816,0.05583451688289642,0.05583451688289642,0.047978922724723816,0.07116701453924179,0.07116701453924179,0.07116701453924179,0.07116701453924179,590GLO
